Query	ShortQuery	templateId	templateText	etalon_text	algorithm	score	timeout
Здравствуйте. Может ли сотрудник взять отпуск, например, 1) только в субботу и воскресенье; 2) за период с четверга по субботу или по воскресенье включительно?	Можно ли взять отпуск только на субботу и воскресенье или за период с четверга по субботу или по воскресенье включительно?	517025	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/465138/actual/	можно сотрудника в отпуск оформить на субботу и воскресенье	SbertT5	0.8514432311058044	0.4058248996734619
Добрый день! Увольнение работника в связи с окончанием срока по трудовому договору (на время отпуска по уходу за ребенком) по какой статье происходит увольнение , и формулировка в трудовой книжке. Спасибо	Какая статья и формулировка увольнения для работника, уволенного в связи с окончанием срока по трудовому договору (на время отпуска по уходу за ребенком)?	0				0.0	0.40299105644226074
Добрый день! Работник имеет неиспользованные дни отпуска в количестве 56 дней. Может ли он их выбрать в течение одного календарного года? Или он может взять только 28 дней, а компенсацию за остальные дни получить при увольнении? Заранее спасибо.	Может ли работник выбрать неиспользованные дни отпуска в течение одного календарного года?	582306	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/688416/actual/	как рассчитать дни неиспользованные дни отпуска при увольнении	SbertT5	0.6401466131210327	0.4182140827178955
Здравствуйте,помогите,пожалуйста, найти ответ на мой вопрос:сотрудница с 2009г по  сентябрь 2020 г. работала в другой компании,откуда ушла в декрет и в отпуск по ухлду за ребенком до 1,5 лет...находясь в этом отпуске она увольняется из  компании (по соглашению сторон) и оставшийся 2020,2021 и 2022 год нигде не работает...в апреле 23 года она устраивается на работу и в августе 23 увольняется и приходит работать к нам в сентябре 2023...в декабре 2023 она уходит на больничный по уходу за ребенком.Т.к. она в 2021-2022гг нигде не работала и не имела дохода,я считаю ей больничный по МРОТ,верно ли это?я же не должна произвести ей замену лет в этом случае?	Можно ли считать больничный по МРОТ для сотрудницы, которая в 2021-2022 годах не работала и не имела дохода?	0				0.0	0.2363753318786621
Добрый день. Возвращаюсь ко вчерашнему вопросу.Если организация направляет на обучение сотрудника,но договор заключен и оплачен самим сотрудников,в таком случае учебный отпуск оплачивается? ответ прошу дать письменно	Как рассчитывается компенсация при увольнении в отпуске?	447609	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/53156/actual/	можно ли вызвать сотрудника из учебного отпуска	SbertT5	0.5383408665657043	0.3396165370941162
Добрый день !У руководителя отпуск 28 календарных дней. За много лет накопился неиспользованный отпуск. Можно ли ему выплатить компенсацию за неиспользованный отпуск, если он не увольняется?	Можно ли выплатить компенсацию за неиспользованный отпуск, если сотрудник не увольняется?	0				0.0	0.34413790702819824
Прошу проконсультировать: Работница выходит из отпуска до 1,5 лет и работает 40 часов , имеет ли право на пособие за счет СФР по уходу за ребенком	Как рассчитывается пособие за уход за ребенком после отпуска по уходу до 1,5 лет?	0				0.0	0.1999361515045166
Здравствуйте!  Работник был переведен на должность начальника отдела и с этой должности ушел в очередной оплачиваемый отпуск. В новой должности отработал 10 дней. Затем приказ о переводе был признан работодатель незаконно изданным. Должен ли работник вернуть отпускные, в частности за отработанные 10 дней?	Работник переведен на новую должность и ушел в отпуск. После этого перевод был признан незаконным. Должен ли работник вернуть отпускные за отработанные дни?	0				0.0	0.3048892021179199
Доброе утро. Подскажите, как правильно заполнить периоды работы в СЗВ-Стаж ( имею в виду в отчете ЕФС-1) за 2023г, если у сотрудника был отпуск по уходу за ребенком и в этом же периоде она выполняла работы по договору ГПХ? Какой период сначала указывать?	Как заполнять периоды работы в СЗВ-Стаж, если у сотрудника был отпуск по уходу за ребенком и в этом же периоде она выполняла работы по договору ГПХ?	0				0.0	0.42017555236816406
Правильно ли я поняла, что сотруднику находящемуся в ежегодном оплачиваемом отпуске (в нашем случае внешнему совместителю) больничный по уходу за ребенком на этот период не оплачивается?	Оплата больничного по уходу за ребенком в ежегодном оплачиваемом отпуске у внешнего совместителя.	0				0.0	0.34650731086730957
Добрый день Просьба проконсультировать.  Сотрудник в мае отработал не полный месяц был на больничном листе , дни б/л пршлись на праздничные дни (05.05.2023-11.05.2023= всего 7 дней) . При расчете в декабре отпускных ,  при расчете дней расчетного периода программа расчитывает дни в мае не учитывая праздничные дни, берет в расчет только дни если бы он работал. (29/31*28=26,46) , это верно?	Как рассчитывать отпускные дни, учитывая праздничные дни?	0				0.0	0.21599268913269043
отец хочет уйти  в отпуск по уходу за ребенком до 1,5 лет. Он работает на основном месте работы и по совместительству, может ли он по совместительству попросит работодателя оформить пособие до 1,5 лет	Может ли отец по совместительству попросить работодателя оформить пособие до 1,5 лет?	0				0.0	0.20343279838562012
Здравствуйте! При увольнении сотрудника в июле месяца были неверно рассчитаны его расчетные (компенсация отпуска). Если сейчас ему доначислить, довыплатить, то надо ли считать ему компенсацию за задержку с компенсации отпуска?	При увольнении сотрудника, если расчетные рассчитаны неверно, надо ли считать компенсацию за задержку с компенсацией отпуска?	0				0.0	0.39998817443847656
Здравствуйте. В отчёте сзв-стаж нужно ли указывать МКС с районным коэффициентом 1,7 при отпуске по уходу за ребёнком, период временной нетрудостпособноти?	Как указывать МКС с районным коэффициентом при отпуске по уходу за ребенком?	491185	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/523840/actual/	работа в отпуске по уходу за ребенком сзв-стаж	SbertT5	0.8653753995895386	0.3546152114868164
Сотрудник ушел в отпуск на  14 дней и будучи в отпуске просит еще отпуск на 12 дней. Вопрос на следующие 12 дней в какой срок нужно выплатить отпускные?	Как рассчитывается компенсация при увольнении в отпуске?	0				0.0	0.40903544425964355
Здравствуйте! Уточните пожалуйста может ли сотрудница во время отпуска по беременности и родам и при получении пособия по бир работать	Может ли сотрудница работать во время отпуска по беременности и родам и при получении пособия по бир?	550834	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/457382/actual/	можно ли сотруднице работать по основному месту работы в отпуске по беременности и родам и получать пособие	SbertT5	0.9051033854484558	0.4090127944946289
подскажите пожалуйста. Может ли директор организации единственный учредитель брать отпуск без сохранения заработной платы на длительный срок например 1-2 месяца?	Может ли директор организации единственный учредитель брать отпуск без сохранения заработной платы на длительный срок например 1-2 месяца?	0				0.0	0.40952038764953613
сотрудник идет в отпуск в феврале 2024 года в январе 2024 выплачена годовая  премия за 2023 г. , а в феврале 2023 годовая премия за 2022 год . какая премия войдет в расчёт	Какая премия войдет в расчет для сотрудника, который идет в отпуск в феврале 2024 года, а в январе 2024 года выплачена годовая премия за 2023 г., а в феврале 2023 годовая премия за 2022 год?	534244	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/56797/actual/	премия за 2022 год выплачена в феврале особенности расчета среднего	SbertT5	0.8715807795524597	0.3468942642211914
Если в отчетном периоде не было работников, которые работникам, которые в отчетном периоде:  выполняли работу, которая дает право на досрочную пенсию; работали в сельском хозяйстве и при исчислении стажа работы которых применяется список работ, производств, профессий, должностей, специальностей, в соответствии с которым устанавливают повышение размера фиксированной выплаты к страховой пенсии по старости и к страховой пенсии по инвалидности (ч. 14 ст. 17 Закона от 28.12.2013 № 400-ФЗ); формировали свои пенсионные права в соответствии с Законом от 15.05.1991 № 1244-1 «О социальной защите граждан, подвергшихся воздействию радиации вследствие катастрофы на Чернобыльской АЭС»; замещали государственные или муниципальные должности, а также должности государственной гражданской службы и муниципальной службы; работали полный навигационный период на водном транспорте, полный сезон на предприятиях и в организациях сезонных отраслей промышленности, вахтовым методом; работали в период отбывания наказания в виде лишения свободы; имели периоды простоя или отстранения от работы; имели периоды освобождения от работы с сохранением места работы на время исполнения государственных или общественных обязанностей; находились в отпуске по уходу за ребенком в возрасте от полутора до трех лет, в отпуске без сохранения зарплаты. ТО СЗВ-СТАЖ сдавать не нужно до 25.01.2024?	Как считать отпуск, когда работник находился в отпуске без сохранения зарплаты?	0				0.0	0.572378396987915
Добрый день, у нашего сотрудника накопился ежегодный оплачиваемый отпуск 84 календарных дня. Можем ли мы выплатить компенсацию за отпуск за 56 дней?	Можно ли выплатить компенсацию за отпуск меньше, чем накопился отпуск?	0				0.0	0.3756246566772461
Здравствуйте. Нужно ли посылать Форму ЕФС-1 по стажу, если все работники работали, у них нет отпусков за свой счет, отпуска по беременности и по уходу за ребенком и т.п.? 1С ЗУП ничего не заполнила.	Как отразить в СЗВ-СТАЖ выход на неполный рабочий день из отпуска по уходу до 1.5 лет с сохранением пособия?	0				0.0	0.20741605758666992
Добрый день! Если сотрудник идет в отпуск, но в его расчетном периоде за 12 месяцев - 10 месяцев он находился на больничном, то в расчет брать ли 2 месяца его фактической зарплаты ?	Как рассчитывать зарплату сотрудника, если он был в отпуске и на больничном?	0				0.0	0.438551664352417
как указывать отпуск по уходу за ребенком до 1,5 лет и отпуск по уходу за ребенком до 3 лет в СЗВ-Стаж (в составе ЕФС-1)?	Как указывать отпуск по уходу за ребенком до 1,5 лет и отпуск по уходу за ребенком до 3 лет в СЗВ-Стаж (в составе ЕФС-1)?	0				0.0	0.20386815071105957
Добрый день! Подскажите, 29.12.2023 года была рассчитана заработная плата за декабрь 2023 , планируемая дата выплаты 12.01.2024 г, сегодня 10.01.2024 г.  нам предоставили свидетельство о смерти сотрудника, умер он 24.12.2023 г., заявления от родственников на выплату им причитающихся денежных средств (ЗП и компенсации отпуска при увольнения) еще нет. Как должны начисляться страховые взносы и НДФЛ на данные суммы?	Как рассчитывается страховая выплата при смерти сотрудника?	0				0.0	0.305966854095459
Екатерина, проконсультируйте, пжлста, в какие сроки нужно сдать отчет с января 2024 года? ПОДРАЗДЕЛ 1.2 ЕФС-1 ПО СОТРУДНИЦАМ, УХОДЯЩИМ В ОТПУСКА ПО БИР И ПО УХОДУ ЗА РЕБЕНКОМ	Как считать сроки сдачи отчета с января 2024 года для сотрудниц, уходящих в отпуск по беременности и по уходу за ребенком?	572810	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/669812/actual/	ефс-1 подраздел 1.2. сроки сдачи	SbertT5	0.6194076538085938	0.36942243576049805
Добрый день! Вопрос по заполнению формы статистики 1-Т (условия труда). В течение года была выплачена компенсация ежегодного дополнительного оплачиваемого отпуска при увольнении работников. Должна ли быть эта сумма отражена по строке 20 раздела 2 формы?  По строке 23 необходимо показать сумму выдаваемого молока или других равноценных пищевых продуктов. У нас молоко заменено денежной компенсацией. Сумму денежной компенсации необходимо показать по строке 23 формы или здесь только расходы на физическую выдачу молока должны быть отражены?	Как отразить в форме статистики 1-Т компенсацию ежегодного дополнительного оплачиваемого отпуска при увольнении работников и расходы на физическую выдачу молока или их денежную компенсацию?	0				0.0	0.2481532096862793
"Выдержка из Вашего ответа: ......, только 7 дней можно заменить компенсацией. Я прочитала ваши пояснения и из п. ""Когда заменить отпуск компенсацией нельзя"" и поняла, что допустимо заменить только в части, превышающей 7 календарных дней, а у нас не превышает..."	Как заменить отпуск компенсацией, если превышение дней отпуска не достигает 7 дней?	450005	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/56069/actual/	когда отпуск можно заменить денежной компенсацией	SbertT5	0.6896703839302063	0.40461277961730957
Можно ли уволить сотрудника, который  находиться в декретном отпуске по уходу за ребенком от 1,5 до 3-х лет без содержания?	Можно ли уволить сотрудника в декретном отпуске без содержания?	585399	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694198/actual/	как уволить сотрудника находящегося в отпуске по уходу за ребенком до 1,5 лет	SbertT5	0.9895479083061218	0.35801029205322266
Добрый день.                                              У меня вопрос по расчету отпускных. Если у работника прогул или он брал дни без сохранения зарплаты, при расчете отпускных учитывается полный календарный месяц и коэффициент ?	Как рассчитывается коэффициент отпуска при прогуле или днях без сохранения зарплаты?	464139	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/410652/actual/	дни отпуск без сохранения заработной платы входят в расчет отпускных	SbertT5	0.6849952936172485	0.36049342155456543
Здравствуйте, сотрудник, устроенный 01.08.2023 года, просит выплатить ему компенсацию за неиспользованный отпуск. Это можно сделать или это делается в момент увольнения?	Как выплачивать компенсацию за неиспользованный отпуск при увольнении?	450005	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/56069/actual/	можно ли выплачивать компенсация за неиспользованный отпуск, не связанная с увольнением при переходящем отпуске	SbertT5	0.9006088972091675	0.40567684173583984
Добрый день! Подскажите, пожалуйста, может ли сотрудница при уходе в 2024 г. в декретный отпуск, поменять года на 21 и 22 г. Беременность вторая	Может ли сотрудница при уходе в декретный отпуск, поменять года на 21 и 22 г. Беременность вторая?	0				0.0	0.19701766967773438
Добрый день. в 2022 при выплате материальной помощи мобилизованному был удержан НДФЛ. После выхода разъяснений по поводу того, что помощь мобилизованным, членам их семей является необлагаемым доходом, сотруднику было направлено уведомление о возможном возврате НДФЛ.  в мае 2023, находясь в отпуске, сотрудник подал заявление на возврат излишне удержанного налога. Как в 6НДФЛ за 2023 год отразить данную сумму возврата? в разделе 1,2 понятно по каким строкам должно все проходить. у сотрудника в 2023 по организации не проходит доход, и в приложении 1 в сведениях о доходах и суммах налогов у него будет пусто кроме строки Сумма излишне удержанная налоговым агентом? ну так пойдет ошибка чисто математическая - без доходов и удержанного налога появился излишне удержанный.	Как отразить в 6НДФЛ сумму возврата излишне удержанного налога?	0				0.0	0.3128659725189209
Имеет сотрудник право на отпуск по уходу за пожилыми больными родителями? (инсульт и деменция) На какой срок? Справки все есть. Этот отпуск оплачивается или за свой счет?	Какое право имеет сотрудник на отпуск по уходу за пожилыми больными родителями?	576193	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/676530/actual/	больничный оплачивается в отпуске за свой счет	SbertT5	0.8405585885047913	0.3582763671875
Работник предприятия принес вызов на сессию с 20 декабря по 14 января 2024 года. Как  правильно оплатить учебный отпуск? Должны ли быть оплачены дни с 1 января по 8 января 2024 года	Как оплачивать учебный отпуск, когда он включает праздничные дни?	0				0.0	0.2581472396850586
Добрый день. Сотрудница ни дня не работала. с дня приема находилась в отпуске по уходу до 1,5 лет . Как рассчитать окончательный расчет при увольнении ?	Как рассчитывать отпуск в праздничные дни?	0				0.0	0.4054732322692871
Добрый день. Подскажите пожалуйста, в организации к ежегодному отпуску 28 дней у не которых сотрудников добавляется 7 дней за вредность. Нужно их отдельно выделять в графике отпуско?	Как отдельно выделять в графике отпуска добавленные дни за вредность?	0				0.0	0.40853023529052734
Доброе утро! Страховые взносы рассчитываются с начисленной з/пл или какую то роль играет выплата зар. платы например отпускных ранее их начисления ? Если сотрудник не получил зар. плату по каким то причинам страховые взносы перечисляются всё равно?	Как рассчитываются страховые взносы с начисленной зарплаты или с выплатами, таких как отпускные?	0				0.0	0.5117948055267334
Добрый день. У нас есть сотрудник, который имеет право на дополнительный ежегодный отпуск для тех, кто пострадал в результате аварии на Чернобыльской АЭС. В форме ЕФС-1 за 2023 год у него проставляется этот отпуск с параметром НЕ ОПЛ. Нужно его поменять на ЧАЭС?	Как изменить параметр отпуска в форме ЕФС-1 с НЕ ОПЛ на ЧАЭС?	0				0.0	0.20503711700439453
Добрый день! Если сотрудник отгулял отпуск авансом в 2023 года за 2024 год, мы его должны включить в график отпусков?	Как рассчитывается компенсация при увольнении в отпуске?	0				0.0	0.407590389251709
Иностранный работник (гражданин Узбекистана) убывает в отпуск на 2 месяца, должен ли работодатель подавать данные в миграционную службу об убытии работника	Обязательно ли подавать данные в миграционную службу об убытии иностранного работника на отпуск?	403695	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/117241/actual/	иностранный работник отпуск за свой счет	SbertT5	0.6200616359710693	0.4094221591949463
Добрый день. В связи с изменением законодательства в 2024 году, работница, находящаяся в отпуске по уходу за ребенком до 1,5 лет планирует выйти на полный рабочий день с сохранением ежемесячного пособия по уходу. Возможно ли это? Каким образом оформляется такая ситуация?	Как оформляется переход на полный рабочий день с сохранением пособия по уходу за ребенком до 1,5 лет?	0				0.0	0.22300958633422852
Добрый день! Подскажите, пожалуйста, если генеральный директор является по совместительству  начальником производства, при направлении генерального директора в командировку обязательно  оформлять отпуск без сохранения оплаты на начальника производства?	Можно ли оформлять отпуск без сохранения оплаты на начальника производства, если генеральный директор является по совместительству начальником производства?	0				0.0	0.19095683097839355
Добрый вечер. Сотрудница пошла в отпуск  по БиР, БЛ мы получили по ЭДО, данные отправили. А как отправить данные на получение пособия при том, что встала на учет на раннем сроке беременности.. Где это нужно отправлять? Это тоже работодатель отправляет? Спасибо	Как отправить данные на получение пособия при ранней беременности?	0				0.0	0.20253992080688477
Добрый день. Раньше СЗВ стаж мы раз в год сдавали, сейчас разобраться не можем нужно нам сдавать ЕФС-1 ? Если работник 2 недели был в отпуске без сохранения з/платы, а так же на предприятии есть работник мобилизованный с начало СВО.	Как сдавать СЗВ стаж с учетом отпуска без сохранения зарплаты и мобилизации работника?	0				0.0	0.5080900192260742
Добрый день! Вопрос по начислению отпускных: у работника на основном месте работы оклад 35000 руб, еще он в этой же организации по совместительству работает водителем на полставки и оклад у него 10000 р. Работник уходит в отпуск с 09.01.2024 на 28 дней. Подскажите, отпускные считать по каждой должности отдельно или все вместе? Если я беру отдельно 10000, ваш расчетчик не понимает что это полставки и выдает результат, исходя из МРОТ.	Как рассчитывать отпускные по двум должностям?	0				0.0	0.5124161243438721
Добрый день, пришлите, пожалуйста, образец справки с места работы сотрудницы, находящейся в отпуске по уходу за ребенком до 3 лет	Как написать образец справки с места работы сотрудницы, находящейся в отпуске по уходу за ребенком до 3 лет?	0				0.0	0.4076204299926758
Добрый день. Из какой минималки должен считаться средний для расчета отпуска сотруднику уходящему в отпуск после декрета? Федеральной или по Москве, организация зарегистрирована в г. Москве. (Средний исходя из заработка сотрудника до ухода в декрет меньше ,чем расчет из минималки).	Как рассчитывается компенсация при увольнении в отпуске?	0				0.0	0.18790841102600098
Может ли сотрудник уволится или уйти в отпуск в нерабочий праздничный день? ТК РФ? когда нужно в таких случаях выплачивать расчет?	Может ли сотрудник уволиться или уйти в отпуск в нерабочий праздничный день?	0				0.0	0.32594943046569824
Добрый день! Подскажите, если сотрудница с 01 августа 2023 года в отпуске по беременности и родам, а в январе 2024 увольняется, какой период брать с начислениям з/п при расчете компенсации : с 01.08.2022 по 31.07.23 или с 01.01.2023 по 31.07.23.?	Какой период брать с начислениями з/п при расчете компенсации для сотрудницы, увольняющейся в январе 2024 года, но находившейся в отпуске по беременности и родам с 01 августа 2023 года?	0				0.0	0.3056917190551758
Добрый день! Сотрудник на время срочной службы (1 год) не был уволен, трудовой договор был приостановлен на это время. Положен ли трудовой отпуск за этот период?	Положен ли трудовой отпуск за время приостановления трудового договора на срочную службу?	0				0.0	0.39499831199645996
Добрый день! Нужно ли сдавать СЗВ--СТАЖ в СФР, если у сотрудников в течение 2023 года не было никаких отклонений (отпусков за свой счет, больничных и т.д.)?	Как сдавать СЗВ-СТАЖ в СФР, если сотрудники не имели отклонений в 2023 году?	0				0.0	0.41992759704589844
"Доброе утро! Подскажите, пожалуйста. Сотрудница собралась в отпуск по БиР. Оф.трудоустроена в 2023 году, с 2020-2022 год нигде не была трудоустроена, имела статус самозанятой, с 2016-2019 работала на полставки от МРОТ. Можно не заменять периоды, оставить 2022,2021? И если их можно оставить, то какой доход указывать ""0"" или величину МРОТ за соответствующие периоды?"	Как рассчитывается компенсация при увольнении в отпуске?	0				0.0	0.21536016464233398
Добрый день, есть ли какие то обязанности у работодателя предоставлять отпуск в период когда хочет работник? По сотрудникам многодетным и тем у кого школьники обязаны предоставить летом? По остальным сотрудникам работодатель сам решает когда отпустить?	Какие обязанности у работодателя по предоставлению отпуска сотрудникам?	0				0.0	0.23206543922424316
Добрый день. У сотрудницы заканчивается отпуск по уходу за ребенком до 1,5 лет. Какие документы необходимо оформить для оформления отпуска по уходу за ребенком до 3-х лет?	Какие документы необходимо оформить для оформления отпуска по уходу за ребенком до 3-х лет?	585400	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694201/actual/	какие документы нужно оформлять при уходе в отпуск по уходу за ребенком до 1,5 лет	SbertT5	0.9837726354598999	0.32726001739501953
Подскажите, пожалуйста, если наша сотрудница находясь в отпуске по уходу за ребенком до 1,5 лет, сейчас хочет выйти на неполный рабочий день - как это оформить и не будет ли у нее уменьшено пособие?	Как оформить выход на неполный рабочий день из отпуска по уходу за ребенком до 1,5 лет?	585400	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/694201/actual/	как оформить сотруднику отпуск по уходу за ребенком до 1,5 лет	SbertT5	0.5076032876968384	0.5683286190032959
Добрый день! Скажите пожалуйста как правильно заполнить в отчете за 2023 год отчет по стажу, если сотрудник был в отпуске без содержания.	Как правильно заполнить отчет по стажу, если сотрудник был в отпуске без содержания?	0				0.0	0.39884042739868164
Добрый день! У меня вопрос. Иностранному сотруднику на патенте начислена материальная помощь к отпуску. По какой ставке рассчитать НДФЛ? И можно ли сумму этого НДФЛ зачесть в счет фиксированных платежей ?	Как рассчитывать НДФЛ для иностранного сотрудника, получающего материальную помощь к отпуску?	0				0.0	0.39229369163513184
"Здравствуйте! В отчете сзв стаж (Страховые взносы, сведения о стаже сотрудников ЕФСкакие параметры ) за 2023 г указать, если сотрудник получил компенсацию за неиспольз отпуск при увольнении "" НЕОПЛ"" или вообще не указывать в графе ?"	"Как указать компенсацию за неиспольз отпуск при увольнении ""НЕОПЛ"" в отчете сзв стаж?"	491181	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/523846/actual/	как в сзв стаж указать отпуск за свой счет	SbertT5	0.705673098564148	0.4259636402130127
Добрый день! В 2023 году работнице, вышедшей из отпуска по уходу за ребенком расчетный период для расчета больничного, по ее заявлению заменили на 2018 и 2019 год. (2020 по 2022 пособие по уходу за ребенком, по уходу до 1,5 лет) Можем ли мы в 2024 году заменить 2022 год на 2019 и в расчете использовать зар.плату за 2019 и 2023 годы	Можно ли заменить расчетный период для расчета больничного в 2024 году на 2019 и 2023 годы?	588144	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/697952/actual/	заявление на пособие по уходу за ребенком до 1,5 лет	SbertT5	0.7719360589981079	0.3803548812866211
Здравствуйте, подскажите пожалуйста при расчете компенсации отпуска при увольнении, включается ли в периоды отсутствия, которые повлияли на расчет рабочего года, отпуск по беременности и родам. Спасибо	Как рассчитывается компенсация при увольнении в отпуске?	0				0.0	0.18405818939208984
Добрый день! Подскажите, пожалуйста на кого нужно подавать сведения ЕФС-1 за 2023 год? Я поняла что на работников, которые оформляли отпуск без сохранения зарплаты, отпуск по уходу за ребенком. Я перечислила только в нашем случае.	Как рассчитывается компенсация при увольнении в отпуске?	0				0.0	0.37666988372802734
