Query	UserId	ChatsQuantity	BotAnswer	BotHelp	Date
Увольняется сотрудник, заявление написано было от 1 марта, до руководителя оно дошло только 11 марта. С какого числа в таком случае можно уволить сотрудника по закону?	21061603	1	0	0	45362
Здравствуйте. сотрудник написал заявление на увольнение по согласованию сторон. но по прошествии времени отказался от своего письменного намерения. Сказал что Соглашение подписывать не будет. Хотя руководство настроено на увольнение. Можно ли руководству ссылаясь на заявление уволить сотрудника?	2269088	1	0	0	45362
Здравствуйте! У предприятия арест расчетного счета со стороны ИФНС из-за неуплаты налогов. В кассу поступили деньги от продажи имущества. Можно ли , не сдавая деньги в банк выдать зарплату сотрудникам?	1810631	1	0	0	45362
образцы новых уведомлений по енп	3019486	1	0	0	45362
Добрый день. Нужно ли в 2024г. подавать сведения в СФР о переводе работника с 1,0 ставки на 0,5 ставки (неполный рабочий день)?	2118629	1	0	0	45362
подскажите до какого года продлили льготы для МСП по страховым взносам	1568631	1	0	0	45362
можно ли выплатить дивиденты только одному частнику ?	11833985	1	0	0	45362
добрый день. Как можно получить консультацию по подакцизным товарам?	351832	1	0	0	45362
Добрый день!	1837861	1	1	0	45362
понятно,а если уведомление о приеме отправили в военкомат где он стоит на учете,а по факту он проживает в другом городе, т.е. у него прописка в г.Екатеринбург, на военном учете он стоит в г.Первоуральск. Уведомление отправили в г.Первоуральск.	14273129	1	0	0	45362
Какой риск в расчете УСН доходы минус расходы, при котором сумма налога УСН равна 1% от суммы дохода, т.е. минимальному значению?	4451331	1	0	0	45362
изменения с марта	21217397	1	1	1	45362
Добрый день! Подскажите, пожалуйста, если по франшизе открыли кальянный клуб, нужно ли открывать дополнительные ОКВЭД? и есть ли должность кальянный мастер?	3443023	1	0	0	45362
Здравствуйте! ООО на ОСНО продает готовую продукцию через Интернет-магазин ,который в свою очередь периодически направляет информацию об утилизации товара на складе интернет-магазина. Каким образом отразить подобную операцию в бухгалтерском и налоговом учете?	18571772	1	0	0	45362
Здравствуйте! Как правильно оформить сотрудника из Узбекистана на работу и какие налоги за него платить	132951	1	0	0	45362
Добрый день. Скажите пжл. какие есть риски по ИФНС , могут ли признать дробление и т.п.	13219981	1	0	0	45362
Здравствуйте!Наше предприятия приобрело у вас программу ,установили.Как и каким документом списать затраты стоимости по бухучету и какой документ вы можете дать в подтвержение?Спасибо!	20213929	1	0	0	45362
Добрый день! По договору аренды с правом выкупа организация взяла с аренду палеты стоимостью 17 000 руб. Как в данном случае применять ФСБУ 25/2018? ППА учитывать на счете 10 (Д10/ППА К76)? Ту же списать его и на забаланс?	1599589	1	0	0	45362
Добрый день. Нужно ли заполнять строку 120 Кудир, если прибыль и НО базу мы не уменьшаем?	2365885	1	0	0	45362
здравсвуйте	840005	1	0	0	45362
добрый	970749	1	1	0	45362
Добрый день, просьба подсказать - как отразить таможенные расходы при экспорте, в 1С и ЕРПИ, за пределы ЕАЭС (Таджикистан). ГТД завели на основании реализации, а как таможенные расходы закрыть незнаем. и как можно определить код операции?	4859795	1	0	0	45362
как применять фсбу 6 по основным средствам	21607009	1	1	1	45362
"На ваш вопрос понадобится больше времени — в течение 24 часов мы изучим ситуацию, документы и ответим вам во вкладке чата «Письменно». Вы согласны подождать?

Да"	20104617	1	0	0	45362
Добрый день!	1730940	1	1	0	45362
Добрый день	21245770	1	1	1	45362
"каким документом подать возражение на исключение ИП из ЕГРИП в связи с
наличием оснований, предусмотренных
пунктом 1 статьи 22.4 Федерального закона
от 08.08.2001 № 129-ФЗ"	4956795	1	0	0	45362
Благодарю Вас!	21128820	1	1	1	45362
Добрый день. Оплачиваем услуги иностранным организациям за следующие услуги: Оказание услуг летно-техническому составу (ЛТС) АО «НВА» заграницей: получение виз, обеспечение проживания, питания, сотовой связи, медицинского обслуживания, охраны, предоставления услуг переводчика, Оказание услуг, связанных с перегоном воздушных судов для оказания авиационных услуг заграницей: услуги аэронавигационного обеспечения полетов, услуг по наземному обслуживанию ВС, услуг по обеспечению заправки авиаГсм в аэропортах посадок. Налоговики утверждают, что мы должны предоставлять налоговый расчет сумм доходов	2039300	1	0	0	45362
Добрый день! Организация на УСН доходы сдает в аренду нежилое помещение. Должен ли арендодатель делать наценку или насчитывать за агентские услуги при перевыставлении за электроэнергию воду и другие коммунальные платежи арендатору?	3360042	1	0	0	45362
Допустимый процент доли вычетов НДС	3735284	1	1	0	45362
Здравствуйте. Может ли ИП оплатить услуги организации ООО со своего личного счета, открытого на ФЛ? Какие последствия ждут ООО?	308402	1	0	0	45362
Добрый день	18099012	1	1	1	45362
Добрый день! В течении года на основании ПБУ 8/2010 нашей организацией создается резерв на выплату премии по итогам работы за год. После подведения итогов финансово-хозяйственной деятельности предприятия, но по факту в декабре текущего года производится начисление производственной премии. Размер вознаграждения начисляется на тарифную заработную плату, пропорционально отработанному времени с применением КТУ. Наличие дисциплинарного взыскания учитывается при индивидуальном установлении премии. Порядок начисления премии прописан в положении по оплате труда и премированию работников. Вопрос: Можем	5166736	1	0	0	45362
Купили программу 1-с бухгалтерия,как можно отразить ,проводка какая будет	4338352	1	0	0	45362
спасибо	3113075	1	1	0	45362
Здравствуйте! Ип заключил договор с физ лицом на оказание услуг 01.01.2024 по 30.04.2024. Сумма 100000,00 руб.	19167405	1	0	0	45362
Добрый день! Как провести выплату сотруднику за путевку в санаторий, которую он сам оплатил. Директор принял решение возместить сотруднику стоимость путевки в размере 100%	359921	1	0	0	45362
"Добрый день,
у организации в январе 2024 г. сменился адрес местонахождения и КПП. Авансовые платежи по УСН за 1 кв. 2023 г. отсутствовали, за 2 и 3 кварталы были уплачены по старому ОКТМО. В разделе 1.2. декларации по УСН за 2023 год программа автоматически заполняет строку 010 новым ОКТМО, а строки 030, 060, 090 пустые. Является ли это нарушением?"	219579	1	0	0	45362
Здравствуйте. Наша организация оказывает медицинские услуги. Вместе с годовой декларацией по налогу на прибыль мы сдаем сведения по форме КНД 1150022. У нас вопрос по заполнению раздела 1.3. Сведения о работниках. В пояснении сказано, что сведения о работниках приводятся по состоянию на первое число каждого месяца года и на 31 декабря. Какой период мы должны взять при расчете численности на 01 февраля (с 02.01.-01.02)?	842688	1	0	0	45362
Добрый день! Подскажите пожалуйста. Физ.лицо имеет коммерческую недвижимость (сдается в аренду) и этот же арендодатель является ИП (торговля товаром). Подскажите пожалуйста какие налоги в таком случаи, какой алгоритм документального оформления. 1) договор аренды между физ.лицом (арендодатель) и арендатор. Арендодатель регистрируется как самозанятый, но она уже ИП. или 2) недвижимость на приход ИП, делаем реализацию услуги и как обычно платим НДС (за разницей =исходящий минус входящий), но для этого нужно ОКВЭД на деятельность-аренда. . или 3) сделать доверенность на другого лица, который зарег	18639465	1	0	0	45362
Добрый день.	308436	1	1	0	45362
Добрый день. Купили память для ПК за 12 тыс. руб. Как отразить в бух учете	475549	1	0	0	45362
нужно ли выбивать чек на покупку осуществленную за границу?	14726230	1	1	0	45362
Добрый день.Как отражать в налоговом и бухгалтерском учете бытовую технику и другие непроизводственные активы	2095724	1	0	0	45362
бухгалтерский учет концертных площадок	872772	1	0	0	45362
большое спасибо	268163	1	0	0	45362
тест	136398	1	1	1	45362
тест	2790973	1	1	1	45362
Добрый день. Облагается ли налогом УСН сумма прощенных процентов по договору займа у заимодавца (на УСН доходы минус расходы)?	8656281	1	0	0	45362
добрый день! скажите пожалуйста как учитывать возвратную тару для кулера в офисе?	396794	1	0	0	45362
"Здравствуйте.

Общество (ООО) в 2019 году применяло упрощенную системму налогообложения (Дох-Расх) и по договору уступки права требования приобрело права требования денежных средств (дебиторскую задолженность). С 01.01.2023 года ООО перешло на общую систему налогообложения. При исчислении налогооблагаемой базы по налогу на прибыль в переходный период (с УСНО на ОСНО) обязано ли Общество включить в доходы приобретенную дебиторскую задолженность по договору права требования?"	9408285	1	0	0	45362
Физлицо нерезидент, владеющий апартаментом более 5 лет, продает его своей ООО (100%) по кадастровой стоимости. Есть ли риск доначисления НДФЛ физлицу?	166980	1	0	0	45362
добрый день	1500770	1	1	0	45362
Добрый день. Сотрудница до ухода в отпуск по уходу за ребенком до 1,5 лет работала в двух организациях. 07.03.2024 года она уволилась, где работала внешним совместителем, а по основному месту работу с 11.03.2024 года уходит в отпуск по уходу за ребенком до 1.5 лет. Как должно у нее рассчитываться пособие до 1,5 лет. Доход должен учитываться по обеим организациям или нет.	766913	1	0	0	45362
Добрый день, как отразить в учете проведение Масленицы для клиентов?	922484	1	0	0	45362
добрый день	5240276	1	1	0	45362
Добрый день. ИП на УСН 6% занимается образованием детей (репетиторство) онлайн. Работа с физ.лицами. ОКВЭД 85.41 — «Образование дополнительное детей и взрослых». Нужно ли применять ККТ?	19120784	1	0	0	45362
У работника не хватает суммы заработка для погашения обязательств в рамках такого соглашения. Обязан ли работодатель фиксировать недоплату работника или работник сам доплачивает недоплату второй стороне?	936207	1	0	0	45362
"Здравствуйте! Сотрудник заверяет документы штампом ""Копия верна"" и своей подписью. На подпись Приказ выдаётся? Если да, как правильно в приказе прописать?"	1738620	1	0	0	45362
Добрый день. Компания, находящаяся на УСН, купила в собственность объект незавершенного строительства. Вопрос: до введения его в эксплуатацию как учитывать расходы на ремонт этого объекта (ремонт крыши, внутренний ремонт объекта)? Начисляется ли амортизация на такой объект. Учитывается ли амортизация в расходах?	14839613	1	0	0	45362
правила заполнения путевых листов в 2024 г.	7052154	1	1	1	45362
Добрый день. подскажите сроки предоставления уведомления в ИФНС об исчисленных суммах НДФЛ сотрудников и сроки уплаты налога НДФЛ	1692207	1	0	0	45362
Добрый день, подскажите пожалуйста, по какой стоимости в бухгалтерском учете и по какой стоимости в налоговом учете принять на учет лизинговое оборудование (мы лизингополучатели)? Мы малое предприятие, упрощенный учет, ФСБУ 25/2018 не применяем.	2263800	1	0	0	45362
"Добрый день. Можно ли найти Положение по пользованию автомобиля, в котором бы предусматривалось распределение расходов по транспортному средству, категории сотрудникам, которым предоставляется автомобиль в личное пользование.
требуется образец"	21218627	1	0	0	45362
пояснительная в налоговую	1662292	1	0	0	45362
Как начислить излишне начисленную амортизацию по нма	21654116	1	1	1	45362
недостача материалов, мол компенсирует по рыночной цене. Мы должны восстановить еще НДС и нам НДС также надо взыскивать с МОЛ?	126121	1	0	0	45362
Ок. спасибо	1510926	1	0	0	45362
добрый день. можно ли перевести работника с основного места работы на совместительство?	1739700	1	1	0	45362
как часто можно выплачивать дивиденды ? можно ежемесячно или решение должно быть по итогу квартала	18774197	1	0	0	45362
добрый день! вопрос: 12.03.2024г наступает срок исключения юр.лица по упрощенной системе. когда нам уволить руководителя?	274830	1	0	0	45362
Добрый день, допустимо ли принять к вычету ндс по авансовой счф частично?	1768178	1	1	1	45362
учетная политика 2024	12135688	1	1	1	45362
"Добрый день.
Будет ли полученный аванс уменьшать чистый инвестиционный актив (ЧИА) на дату зачисления денег или только на момент оказания фактических услуг?"	13554186	1	0	0	45362
добрый день	2133025	1	1	1	45362
Здравствуйте. Засчитывается ли в страховой стаж период срочной службы в рядах РА ?	17500286	1	0	0	45362
Добрый день. Получили полисы страхования. Акт оказанных услуг , акт приемки-передачи полисов датированы 27.02.2024г. Действие полисов с мая 2024г. В каком месяце отобразить расходы на страхование в бухгалтерском учете.	17730531	1	0	0	45362
Добрый день! Ирина Абулашвили, уволилась, можно ли вместо нее подключить к системе другого нашего сотрудника?	20879842	1	0	0	45362
тест	9924447	1	1	1	45362
добрый день. ИП сменил адрес регистрации куда нужно платить налоги (УСН, взносы)	1876890	1	0	0	45362
почему не имеет значения?? акционер юридическое лицо владеем 100% акциями более года налог . вообще какие в данном случае кроме выплаты дивидендов должны выплатить налоги?	9417096	1	0	0	45362
"Здравствуйте. 
Могу я учесть услуги 2023 года в 2024 году. Без НДС"	270376	1	1	0	45362
Здравствуйте. Обязательно ли включать в резерв по сомнительным долгам задолженность поставщиков (подрядчиков) по авансам выданным?	6197958	1	0	0	45362
положен ли дейтсвующему военнослужащему неоплачиваемый дополнительный отпуск как ветерану боевых действий?	18842931	1	0	0	45362
Как правильно сделать бухгалтерские проводки по уплате и постановке на учет имущества, приобретенного в лизинг?	3285914	1	0	0	45362
Добрый день ! Подскажите пожалуйста в УПД обязательно указывать номер РНПТ , если товар не является прослеживаемым, но поставщик указал его. Мы , как покупатели обязаны его указывать?	7375449	1	0	0	45362
тест	145330	1	1	1	45362
Добрый день!	9832805	1	1	0	45362
добрый день	2900813	1	1	0	45362
Здраствуйте!	1931109	1	0	0	45362
ответ не получен. прошу ответить повторно.по какой строке отчета об изменении капитала отразить начисление уставного капитала при создании ООО	7375790	1	0	0	45362
Добрый день. Можно ли включить в затраты при ЕСХН госпошлину за проведение аттестации работника?	9471750	1	0	0	45362
Спасибо!	2626419	1	1	1	45362
Добрый день, подскажите, как правильно считать себестоимость по импортному товару, по какому курсу брать?	2502974	1	0	0	45362
как отразить ценные бумаги в иностранно валюте	1791655	1	0	0	45362
изменения 2024	4034194	1	1	1	45362
Наша организация на УСН. В деятельности необходимо провести отбор проб атмосферно воздуха. Могу ли данные расходы принять к налоговому учету?	16708037	1	0	0	45362
добрый день	10001380	1	1	1	45362
тест	1790654	1	1	1	45362
"Добрый день 
Вопрос по стандарному вычету за ребенка. Если зарплату за декабрь выплатили в январе 2024 Но при этом в декабре лимит в 350000 на доход был превышен и вычет не предоставился . Должны ли мы предоставить работнику стандартный вычет на ребенка при выплате (декабрьской зарплаты) в январе"	8448260	1	0	0	45362
А сколько каждый из супругов может заявить к возврату по одному объекту? Если продали квартиру за 2400000, 2000000 муж и 2000000 жена?	1963744	1	0	0	45362
Добрый день, имеет ли право налоговая проверять кассовую дисциплину и ККТ в марте 2024 г. , действует мораторий или уже нет?	567560	1	0	0	45362
"Добрый день. Нашей ООО оказал транспортные услуги ""самозанятый"". Мы с расчетного счета должны будем перечислить ему оплату за услуги. я запрашиваю у него счет и акт выполненных работ, а мне отвечают , что таких документов не предоставляют. Правомерно ли это?"	2793092	1	0	0	45362
помогите, пожалуйста, как учесть затраты по договору на услуги по отлову и содержанию безнадзорных животных	3857996	1	0	0	45362
он не отвечает.Что мне делать дальше?	20213929	1	0	0	45362
"Добрый день.
Уточните пожалуйста ИП покупает у юр. лица недвижимость, в договоре указан спокоб оплаты- наличный расчет в размере 2-х млн. руб., остальное ипотека.
Относится ли лимит расчетов наличными в 100 тыс. руб. к данным видам сделки?"	317261	1	0	0	45362
Сотрудница до 11.03.2024 находилась в отпуске по уходу за ребенком до трех лет, ни одного дня после отпуска по уходу не работала. При этом (позвонила) , что ушла с 11.03.2024 на больничный по болезни трехлетнего ребенка. Как в такой ситуации правильно рассчитать пособие по листу нетрудоспособности	2235771	1	0	0	45362
кто платит налог на имущество эсплуатируемое по договору концесии	21427776	1	0	0	45362
как составить профессиональное суждение	3709616	1	1	1	45362
Добрый день.	2435417	1	1	0	45362
"Добрый день, может ли один из родителей воспользоваться льготой ""детского"" вычета за другого родителя при условии,что родители в разводе и ребенок-инвалид. Какие документы нужно предоставить сотрудником бухгалтеру, если можно будет воспользоваться льготой? Спасибо за ответ."	2134243	1	0	0	45362
добрый день. Как отразить торговый сбор за 1кв	5656889	1	0	0	45362
можно статью по вызову о даче пояснений	7552952	1	0	0	45362
Добрый день, подскажите пример правильной записи об изменении фамилии в трудовой книжке.	8708342	1	0	0	45362
Спасибо большое!	2361177	1	1	1	45362
Добрый день.Подскажите пожалуйста, образец уплаты НДФЛ	2548980	1	0	0	45362
сотрудник вышел из отпуска по уходу до 3 лет. Со сменой должности. Куда отчитаться?	4308276	1	0	0	45362
кто платит налог имущество, эксплуатируемое по договору концесси	8069590	1	0	0	45362
"Добрый день , подскажите пож.где найти информацию по вопросу закрытия ООО ( на УСН и в реестре микро предприятий) . Планируется закрытие предприятия. Какие документы необходимо подготовить бухгалтеру для закрытия предприятия. И возможно ли ""упрощенный"" вариант закрытия предприятия, если это микро и на УСН ??? Где найти перечень документов"	2370949	1	0	0	45362
как оплачивать бл работниками при внешнем совместительстве? Какая база берется для расчета?	3654878	1	1	0	45362
Добрый день! Должно ли с 1.01.24 предприятие(владелец нежилого здания) поставить на кадастровый учет(получить кадастровый номер) на каждое помещение в этом здании?	119882	1	0	0	45362
нужно ли ставить на баланс здание, если за него не платят аренду (руководитель - частный владелец этого здания, пустил свою компанию бесплатно)	18921368	1	0	0	45362
Добрый день! Подскажите, пожалуйста, как платить налог на имущество ООО, с кадастровой стоимости или с балансовой?	2056575	1	0	0	45362
Здравствуйте! Порядок закрытия ИП?	1978631	1	1	1	45362
Добрый день-вопрос- сотрудница является членом изберкома, принесла справку об освобождении на время выборов, как оплатить отсутствие (по среднему?) какой код выплаты? налоги?	397119	1	0	0	45362
на каком субсчете счета 10 учитывать антифриз для автомобилей предприятия?	896671	1	0	0	45362
Добрый день, подскажите, пожалуйста, какой список документов для устройства на работу гражданина Белоруссии?	1828858	1	0	0	45362
Начисление акциза по списанию товара на дегустацию отражаем проводкой ДТсч44 Кт сч68 , можно ли выбирать статьюна сч44- не принимаемые у НУ ?	726854	1	0	0	45362
если ип зарегистрировано 18 декабря 2023 года. Каков размер фиксированных страховых взносов	5124456	1	1	1	45362
Мы агенты - переводим деньги от пользователя контента Автору (принципалу), сейчас принципал хочет вернуть деньги деньги пользователю. Как это правильно сделать? На основании какого документа? Автор возвращает нам, а мы Пользователю? Или можно напрямую Принципалу физлицу отправить пользователю физлицу?	9598231	1	0	0	45362
ДД, подскажите пожалуйста. за 1 кв 2024 возможность предоставлять подтверждение ставки НДС 0? есть в бумажном виде или только в электронном?	17791022	1	0	0	45362
добрый день!	19798942	1	1	0	45362
Добрый день. Подскажите лишается ли стандартного вычета ребёнок который обучался на очном отделении сначала в одном институте, а на следующий год забрал документы и перешёл на обучение в колледж	18560619	1	0	0	45362
Добрый день. В 2023 году, чтобы уменьшить сумму патента на уплаченные страховые взносы, мы подавали 2 документа: уведомление об уменьшении патента на сумму страховых взносов и заявление о распоряжении путем зачета...В 2024 году нужно подавать эти же два документы в ИФНС для уменьшения патента?	7715962	1	0	0	45362
Добрый день!	5122661	1	1	0	45362
добрый день! Генеральный директор хочет взять личного водителя. Может ли при этом личный водитель работать с ЮЛ как самозанятый?	299952	1	0	0	45362
Добрый день!	3832700	1	1	0	45362
в пределах какой суммы на приобретение ТМЦ МОЖНО ВЫДАТЬ В ПОДОТЧЕТ СОТРУДНИКУ?	13126664	1	1	1	45362
Добрый день.	745650	1	1	0	45362
Здравствуйте,	486278	1	1	0	45362
составить профессиональное суждение	21118625	1	1	1	45362
пояснения в налоговую	2228750	1	1	1	45362
Добрый день! Есть два вопроса, помогите, пожалуйста. 1. Можно ли в учете ИП (15%) отразить на затратах уплату страховых взносов и уплату налога по ИП свыше 300 тыс доход? 2. Можно ли самозанятому производить новогодние подарки? Есть ли какой-то перечень, чем могут заниматься самозанятые?	16731080	1	0	0	45362
Добрый день! Вопрос по удержаниям в размере 10% с заработной платы осужденного к исправительным работам, Как удерживать до вычета НДФЛ или после?	5468886	1	0	0	45362
Спасибо!	21615434	1	1	1	45362
Добрый день. Есть ли льготы пенсионерам при продаже квартиры и оплате 13% с доходов?	2526981	1	0	0	45362
добрый день, подскажите, пожалуйста, как решить вопрос- ИП подавал заявления на патент через ТКС (электронно), патенты получили из налоговой позже срока , готовим платежи и обнаружили, что по одному адресу получено два патента (один ошибочно) Ошибочно подали два заявления на один адрес. Можно ли отменить патент или будем платить? Спасибо	2072992	1	0	0	45362
чек-лист март	16644064	1	1	1	45362
Добрый день! подскажите, пожалуйста, в форме ПСВ строка 070 указывается только облагаемые суммы или необлагаемые тоже?	18036521	1	0	0	45362
изменения 2024	17866934	1	1	1	45362
Добрый день! Вопрос заключается в следующем: Организация на общей системе налогообложения продала автомобиль директору, он же учредитель. В свою очередь ООО имеет задолженность по договору займа беспроцентного перед директором. Можно ли провести взаимозачет? Все задолженности возникли в одном налоговом периоде.	2247059	1	0	0	45362
Добрый день! Подскажите , если ИП на упрощенке , выручка розничная проведенная через терминалы, она будет отражаться через наш расчетный счет или будем производить разноску по чекам в 1С	3056871	1	0	0	45362
Добрый день. Предприятие хочет оказать благотворительность : в школу поступило электрооборудование. И школа обратилась к нам, чтобы помогли оплатить установку этого оборудования и докупить необходимые материалы для его установки. Подскажите, какие документы необходимо оформить. А так же сможет ли предприятие воспользоваться налоговым кредитом, если материалы для благотворительности с НДС?	18932082	1	0	0	45362
Добрый день! Законно ли перечисление заработной платы на карту не сотруднику, а его супруге по заявлению?	2190517	1	0	0	45362
Добрый день! Необходимо ли на титульном листе указывать аудитора, если у Общества аудит не обязателе	14414316	1	0	0	45362
Организация перешла на УСН с общего режима налогообложения. За предшествующий налоговый период организация не предъявляла НДС к вычету и сдавала нулевые декларации по НДС. В ходе камеральной проверки по НДС за 4 квартал 2023 г получено требование о предоставлении пояснений с подтверждающими документами о том, что налог, принятый к вычету восстановлен в полном объеме. Какие пояснения и подтверждающие документы в данном случае нужно предоставить? Есть ли образец ответа на аналогичное требование?	18779101	1	0	0	45362
изменения с марта	395619	1	1	1	45362
Добрый день! Сотрудник работает с ноября 2022 г. по внешнему совместительству и с 2018 г. по основному месту работы. В январе 2024 г. больничный лист был оплачен с двух рабочих мест и с основного и по внешнему совмещению. Максимальный средний заработок на 2024 г. 4 039,73. У данного сотрудника он превышен из учета выплат по двум местам работы. Правомерны данные выплаты с учетом, что сотрудник отработал менее двух календарных лет.	11328078	1	0	0	45362
Добрый день. Пришло требование из налоговой, что возможна занижена заработная плата, так как по их данным средняя заработная плата по организации ниже средней заработной платы в субъекте рФ по соответствующей отрасли. Как правильно ответить на данное требование?	7577519	1	0	0	45362
добрый день!	18074373	1	1	0	45362
Добрый день! Организация ООО 6 % , страховые взносы исчисленные за 2022 год заплатила в 2023 году. Можно ли в 2023 году уменьшить налог УСН страховыми взносами за 2022 год?	19577141	1	0	0	45362
. Должен ли директор козенного учреждения библиотеки подовать декларацию о доходах ?	21061603	1	0	0	45362
приняли сотрудника на работу, что и в какой срок нужно сдать в военкомат	20620530	1	0	0	45362
Добрый день. Наша организация хочет компенсировать % по ипотечному кредиту сотруднику. Какие документы мы должны запросит от него? Мы сами должны переводить деньги в банк ?	867244	1	0	0	45362
утилизация автомобиля проводки	20183224	1	0	0	45362
Здравствуйте! Директор ООО на УСН использовал корпоративную карту для оплаты материалов для обычной деятельности общества, однако чеки не сохранил, т.е. не может отчитаться. Как учесть такие расходы?	4447212	1	0	0	45362
Здравствуйте! Подскажите, пожалуйста, какой отчёт надо отправить, когда сотрудник в декрете пишет заявление на декретный отпуск до 3 лет	1752447	1	0	0	45362
Добрый день. Если ИП оказал разовые услуги непоименновые в договоре с контрагентом, нужно ли делать дополнительное соглашение?	15134553	1	0	0	45362
День добрый!	405089	1	1	0	45362
Добрый день. Подскажите, пожалуйста, нужно ли подавать ЕФС-1 на сотрудника, которого перевели на 0,5 ставку? Если да, то какие коды нужно проставить?	9801597	1	0	0	45362
"Ответ не понятен. Сначала Вы пишите минимальной цены за сделку нет, а потом налоговая может ""привязаться"". Законодательно есть ли что-то чем можно будет аргументировать продажу по выкупной стоимости?"	21339706	1	0	0	45362
енп2024	17113622	1	0	0	45362
В организации один руководитель. кто должен входить в комиссию по уничтожению документов с истекшим сроком?	7902499	1	0	0	45362
Добрый день! Подскажите пожалуйста как сотруднику получить субсидию 22 000,00 на третьего ребенка?	15775781	1	0	0	45362
Здравствуйте. Вопрос.	21263226	1	1	0	45362
отчеты в сфр	8424677	1	1	1	45362
Добрый день,	21483819	1	1	0	45362
добрый день	327784	1	1	1	45362
Добрый день. Сотрудница находится на больничном по уходу за ребенком, но собирается выйти на работу до его закрытия. Как в таком случае будет производиться оплата больничного?	17898706	1	0	0	45362
здравствуйте	4600773	1	1	0	45362
Добрый день. Подскажите пожалуйста ,как продлить договор по сервисному обслуживанию Системы Главбух на 2024 год , т.к срок договора заканчивается в апреле?	19181171	1	0	0	45362
добрый день	1706158	1	1	0	45362
Добрый день! Компания сдает в субаренду помещение и в договоре прописано, оплата услуг по ремонту производится платежом 1/4 от суммы расходов понесенных суарендодателем.В данном случае нужно ли перевыставить расходы или выпустить реализацию по данному случаю?	20889037	1	0	0	45362
