Query	UserId	ChatsQuantity	BotAnswer	BotHelp	Date
Добрый день! Подскажите, пожалуйста, должна ли дочерняя компания при выплате дивидендов материнской компании в 2024 году (владеет 100% долей в УК дочки и более 1 года), выступая налоговым агентом платить 13% налог?	4426788	1	0	0	45364
Добрый день. Прошу проконсультировать по следующему вопросу: Физ лицо зарегистрированное в г. Москва продает принадлежащий ей земельный участок расположенный в г. Севастополе. Срок владения земельным участком 4 года. Согласно закона г. Севастополя в целях исчисления НДФЛ установлен минимальный срок владения имуществом три года. ( по общему правилу НК РФ - 5 лет) . Должно физ лицо в данной ситуации платить НДФЛ?	2610356	1	0	0	45364
очень сложный вопрос )) мы являемся не коммерческой организацией применяющая усн доходы. и лимит был раньше 40000 тыс. руб, теперь лимит где можно узнать, или его нужно самим устанавливать организацией?	3707031	1	0	0	45364
Здравствуйте, какую отчетность и в какие сроки сдает ООО после подачи заявления на упрощенную ликвидацию???	4514868	1	0	0	45364
клуб бухгалтеров	21581304	1	1	1	45364
Добрый день как правильно в 1с сделать списание с расчетного счета на корпоративную карту ИП. ИП на ОСНО.	472285	1	0	0	45364
Добрый день.	1563383	1	0	0	45364
еще вопрос:	6229014	1	0	0	45364
спасибо	6130931	1	1	1	45364
Добрый день, подскажите пожалуйста проводки при поступлении на расчетный счет возмещения части затрат на уплату страховых взносов. Спасибо	17213215	1	0	0	45364
Это КБК для 2024 года , Декларация за 2023 год	475289	1	0	0	45364
необходимо ли вносить в ЕГРН изменения в части данных правообладателя в случае перемены фамилии?	21061603	1	0	0	45364
Добрый день. Прошу помочь по вопросу. Организация осуществляет оптовую и розничную продажу одежды и обуви. В связи с новыми требованием законодательства, мы обязаны произвести маркировку остатков товара (ранее не подлежащих маркировки). Вопрос, как верно отразить затраты на покупку кодов маркировки, можем ли мы из отразить разовым списанием на затраты счет 44 или мы обязаны увеличить себестоимость товара в разрезе каждой единицы/артикула. Для справки: Затраты на коды маркировки по товару который всегда подлежал маркировке мы включали в себестоимость товара	2976758	1	0	0	45364
пример расчета налога на прибыль	17952319	1	1	0	45364
Подскажите, пож-та, как закрываются счета 84.1 и 84.2 по окончании года	4326046	1	0	0	45364
Я имела в виду, спустя 6 мес. непрерывной работы работник имеет право на первую половину отпуска.	9832805	1	0	0	45364
да	1561253	1	0	0	45364
пособия	21168589	1	1	1	45364
Добрый день.	15414676	1	1	0	45364
Добрый день. Какой ОКВЭД должен быть у ООО/ИП для оказания Услуг, связанных со сбытом сельскохозяйственной продукции (хранение, сортировка, сушка, мойка, расфасовка, упаковка и транспортировка)?	5626316	1	0	0	45364
Добрый день! В НУ резеры по долгам не создаем, в 2023 году списали безнадежный долг . По какой строке показать списание безнадежного долга если не создается резерв по строке 200 или 302?	230529	1	0	0	45364
Добрый день. Я правильно поняла, что мне ответят письменно на мой вопрос в течении суток?	5509893	1	0	0	45364
Добрый день ! Подскажите ,может ли ООО или ИП привлекать сотрудников волонтеров без оплаты ,если они согласны ?	2201113	1	0	0	45364
Добрый день. Какие документы должен предоставить агент покупателю при продаже товара?	4957321	1	0	0	45364
добрый день, какой должен быть лимит кассы?	17555465	1	1	1	45364
Спасибо большое ,ясно и понятно!!!	681226	1	1	0	45364
при усн доходы-расходы какой счет списания себестоимости будет правильным д 90.02.1 или 90.02.2?	12529888	1	0	0	45364
Сотрудник вышел на больничный, в период больничного приехал и написал заявление на увольнение, больничный закрывается и совпадает с 2 недельным сроком . Приезжать не собирается, какие действия работодателя?	4082048	1	0	0	45364
Добрый день.	19465954	1	1	0	45364
Добрый день. Компания хочет купить долг. Старый должник должен 200 млн. кредитору. КРЕДИТОР уступает долг новаому должнику за 20 млн. Возникает ли НДС в данном случае?	5353251	1	0	0	45364
добрый день, подскажите с продажи коммерческой недвижимости более 3-х лет физ лицо платит 13%	13479343	1	0	0	45364
Добрый день! Подскажите в октябре у ИП был доход по усн 15% с ноября оформили патент и в ноябре были расходы относящиеся к доходам за октябрь. Можем ли мы эти расходы принять в расходы по УСН?	9357864	1	0	0	45364
Если транспортная компания доставила нам ТМЦ, которые нам не подошли и мы их не стали приходовать отправили назад. Можем мы такие транспортные расходы включать для учета по налогу на прибыль?	448182	1	0	0	45364
Добрый день. При возмещение с з/п сотрудника за авиабилет включают сервисный сбор,или возмещают только стоимость билета?	4364318	1	0	0	45364
Добрый день!	17833690	1	1	0	45364
Добрый день!	5745461	1	1	0	45364
Добрый день. Скажите,пожалуйста, в строку 140 раздела 2.1.1 декларации по УСН, указываются страховые взносы уплаченные или начисленые? А то я не пойму, за 1 квартал это же январь,февраль и март, а программа 1с считает, что только январь и февраль, а март март берет в строку 141. Как правильно?	18611384	1	0	0	45364
"Добрый день. Подскажите пожалуйста, наша организация (УСН 6%) получает целевые отчисления от ППК ""Единый регулятор азартных игр"" на основании постановления Правительства РФ от 27 декабря 2023 г. N 2326 ""Об утверждении Правил
перечисления, приостановления, возобновления перечисления публично-правовой
компанией ""Единый регулятор азартных игр"" целевых отчислений от азартных игр, 
направляемых на финансирование мероприятий по развитию профессионального спорта, 
детско-юношеского спорта и массового спорта, общероссийским спортивным федерациям и
профессиональным спортивным лигам"". Необходимо ли отра"	20277214	1	0	0	45364
Добрый день! Нужно ли применять ККТ при получении платы от физлица на расчетный счет, если да , то как проводить оплаты их получается две	5893652	1	0	0	45364
Тест	2904877	1	1	1	45364
добрый день!	1942829	1	1	0	45364
Добырй день.	868729	1	0	0	45364
Добрый день. Получили от налоговой запрос предоставить сведения по планируемым во 2 кв 2024 года суммам уплаты налогов (НДС, прибыль, дивиденды). Обязаны ли мы предоставлять эту информацию? Чем грозит не предоставление?	17897093	1	0	0	45364
Здравствуйте. ИП закрыто в 2023 г. Сейчас обнаружилось, что не внесли данные о покупке и продаже авто в 2023 году (сумма покупки и продажи 300тысруб., налог не занижен, авто в предпринимательской деятельности не использовалось). Можно ли подать уточненную 3-ндфл за 2023 год, если ИП закрыто?	5920876	1	0	0	45364
Добрый день! Унас самортизировался НМА,можем ли мы продать права на его использование?	19716746	1	1	0	45364
Екатерина Козлова, нужны ПРОВОДКИ	2940746	1	0	0	45364
добрый день, отказ от дивидендов	18181423	1	0	0	45364
по договору гпх принимается человек для работы на один день, по одному адресу он будет ведущим мероприятия в течение часа, и по другому адресу будет час судьей. Как провести тогда официальное мероприятие в сзв-тд?	4808226	1	0	0	45364
д.день. подскажите, есть ли у Вас сервис проверки контрагента	18749902	1	1	0	45364
Генеральный директор ООО получил 2 группу инвалидности, может он продолжать также работать и получать зарплату	16738824	1	0	0	45364
Добрый день	241218	1	0	0	45364
Спасибо, как оформить?! приказ по основной работе на 0,5 ставки неполное рабочее время + трудовой договор+ доп. соглашение на совмещение ,верно?!	837279	1	0	0	45364
Добрый день! Физ.лицо хочет вернуть вычет за имущество. Так понимаю можно вернуть за последние 3 года. В 2021 году он был ИП и платил УСН, а в 2022 и 2023 гг. платил НДФЛ. Вопрос: можно ли за 2021 год тоже вернуть, если НДФЛ не платил, был ИП и платил только УСН?	696517	1	0	0	45364
Добрый день))) помогите пжл, как правильно составить Налоговую декларацию корректир. по НДС. Перешли с ОСН на УСН	1522746	1	0	0	45364
Добрый день! Прошу подсказать по измкенения в уплате экологического сбора, в рамках договора переработки давальческого сырья за негативное воздействие платит собственник продукции, а кто должен будет платить экосбор уже с учетом изменений? производитель? даже если он не собственник продукции?	3991357	1	0	0	45364
Какие льготы по налогам предусмотрены если компания занимается благотворительными пожертвованиями	17305235	1	1	0	45364
чек-лист март	84511	1	1	1	45364
Подскажите пожалуйста в таком вопросе нужно ли подавать сзв тд если сотрудник сменил фамилию?	12813851	1	0	0	45364
Подскажите, пожалуйста, когда будет доступна возможность письменного вопроса эксперту?	133280	1	0	0	45364
подскажите пожалуйста как расчитают пени в следующем случае: авансовый платеж по усн (15%) за 9 мес не оплачен,а за год -получился налог к уменьшению,и как итог переплата..На какую дату ифнс расчитает пени и взыщет ли по декларации налог за 9 мес ?	19139445	1	0	0	45364
Добрый день! Подается декларация 3 ндфл в связи с продажей автомобиля, который был приобретен в Киргизии. В данном случае можно в 3 ндфл подвердить расходы на приобретение, уплаченные в иностранной валюте в Киргизии, или можно только применить налоговый вычет?	5235588	1	0	0	45364
Добрый день! Подскажите,пожалуйста,можно ли уволить сотрудника предпенссионного возраста?	3702193	1	1	0	45364
Здравствуйте. Сотрудник вышел из отпуска по уходу за ребенком до 1,5 лет 29 февраля. С 20 марта собирается в очередной отпуск. Как правильно рассчитать отпускные? Замена периода расчета? Какие тонкости?	968947	1	0	0	45364
Да можем подождать. Отправьте пожалуйста вопрос экспертам	20296679	1	0	0	45364
Добрый день. Некорректно открывается рекомендация https://1gl.ru/#/document/16/142842/	18692816	1	0	0	45364
проводки амортизация нма	13712757	1	1	1	45364
нужно выдать расчетный лист при увольнении?	5892145	1	0	0	45364
Добрый день!	1835042	1	1	0	45364
Добрый день. Может ли ООО продавать покупные товары самозанятым?	6581011	1	0	0	45364
здравствуйте, подскажите, пожалуйста, можем ли мы перечислить оплату ИП но на карту его личную, он работает без расчетного счета?	17192229	1	0	0	45364
Добрый день! Вопрос: можно ли исправлять годовую бухгалтерскую отчетность, после сдачи её в ИФНС? И какие сроки для этого есть?	13492315	1	0	0	45364
добрый день! Калькулятор расчета % по договору займа в днях и в месяцах	16862210	1	0	0	45364
"Добрый день! ООО УСН 15 занимается проектированием в строительстве . Возможно ли принять в расходах УСН услуги по подготовке
к проведению независимой оценки квалификации в области инженерных изысканий одного из сотрудников ООО? (Специалист а области строительства)"	5324653	1	0	0	45364
Добрый день, подскажите,можно ли ставить на руководящие должности иностранца?	19483368	1	0	0	45364
должностная инструкция главный биотехнолог	176222	1	0	0	45364
Здравствуйте! Подскажите, почему доходы по Патенту попадают в КУДиР по УСН ? В реализациях и поступлениях везде стоит галочка патент	20260628	1	0	0	45364
Как определить снижение стоимости основного средства при его обесценении, если принято решение о прекращении деятельности компании и основное средство не планируется к продаже?	11049955	1	0	0	45364
Добрый день! Купили автомобиль в январе , на учет в ГИБДД поставили в марте.Как расчитать транспортный налог, с января или с марта?	406828	1	0	0	45364
Добрый день, подскажите пожалуйста, как расторгнуть договор ГПХ в связи со смертью сотрудника?	9518746	1	0	0	45364
Здравствуйте! Если покупатель сам нанимает перевозчика и он забирает товар со склада продавца, то кто оформляет товарно-транспортную накладную ? И кто будет грузоотправителем ?	3829974	1	0	0	45364
Здравствуйте. Вопрос: есть договор с поставщиком на услуги в у.е., равном доллару США. Оплата по курсу ЦБ на день оплаты. Часть мы оплачиваем авансом, часть постоплата. Поставщик выставляет акт на услуги в рублях по курсу частично на дату предоплаты, частично на дату оказания услуг. Таким образом, мы должны после совершения окончательного расчета, начислить себе курсовую разницу?	80466	1	0	0	45364
а регистрировать надо в мвд	2956772	1	0	0	45364
ПРОВОДОК в статье этой НЕТ. Мне нужно оприходовать и перевести с ОС в малоценку.	2940746	1	0	0	45364
Добрый день. Если у организации оплачены взносы, но не оплачен например НДФЛ и др. налоги, на какую сумму можно уменьшить УСН доходы, т.к. в ФНС приходят налоги одним платежом. Нужно ли делить в пропорции? Как налоговая будет проверять правомерно ли уменьшен налог?	19789280	1	0	0	45364
тест	2890303	1	1	1	45364
передайте эксперту	20494348	1	0	0	45364
Здравствуйте. Нужна помощь в вопросе передаче имущества организации учредителю. Каким способом перевести имущество ( в данной случае автомобиль), принадлежащее ООО на физическое лицо-единственного учредителя. какие есть способы?	19014026	1	0	0	45364
Добрый день. Подскажите бух проводки фиксированных взносов ип. Оплатили в 2023г. Должны ли они быть на переплате?	3787613	1	0	0	45364
При выходе на работу в выходной день достаточно ли одного приказа?	3700053	1	0	0	45364
Подскажите пожалуйста когда компания должна вести раздельный учет по ндс	7791686	1	1	1	45364
корректировку баланса за 22 год можно сдать сейчас ?	872836	1	0	0	45364
Здравствуйте	4655806	1	1	0	45364
Здравствуйте. Может микропредприятие на усн применять метод начисления в бухучете?	319405	1	0	0	45364
добрый день! нужно ли подавать корректировочное уведомление по ндфл после сдачи отчета 6-ндфл.?	2551182	1	0	0	45364
Есть срок передачи дел? Его можно тоде прописать?	4082048	1	0	0	45364
Здравствуйте. Сотрудница вышла в отпуск по уходу за ребенком в марте 2023 года, а в апреле 2024 собирается вернуться на работу с полной занятостью, ребенку 01.06.2024г исполнится 1,5 года. Будет ли она получать и пособие, и полную зарплату? Или это действует только на тех, кто выходит в отпуск по уходу за ребенком до 1,5 лет с 01.01.2024г?	17500286	1	0	0	45364
Добрый день. Может ли организация ООО на ОСНО закупать товар для продажи у физического лица за безналичный расчет?	2906518	1	0	0	45364
Добрый день! как оформить безвозвратный займ руководителю ООО. Спасибо	208136	1	1	1	45364
можно ли выплатить дивиденты только одному частнику ?	11833985	1	0	0	45364
выходное интервью	189881	1	0	0	45364
Добрый день! Нужно ли ИП подавать заявления о зачете на уплаченные фиксированные страховые взносы в 2024 году?	821083	1	0	0	45364
Добрый день! Применяем льготу ИТ и по РСВ пришло требование предоставить: расчет по ит льготе с подтверждающим налоговым регистром. Компания УСН Доходы-подскажите какой регистр можно предоставить по сути расчет осущетвляется в корреспонденции счетов 51 и 62	2975807	1	0	0	45364
Здравствуйте! Если организация получила заем на расчетный счет от юридического лица в сумме, превышающей сумму в договоре, какие риски несет компания, не оформив доп соглашение на увеличение суммы займа?	983169	1	0	0	45364
Налоговый учет штрафа ГИБДД?	21074809	1	1	1	45364
"Из вашего ответа выделю ""оценку профрисков"" Как её лучше провести?"	2808855	1	0	0	45364
можно ли выплачивать дивиденты только 1 участнику\	21637848	1	0	0	45364
Добрый день! Открыли ООО с единственным учредителем, он же директор, нужно подавать свзв-тд и если да, то когда? с даты внесения записи в егрюл ?	277915	1	0	0	45364
Добрый день! Надо ли уменьшить базу по алиментам на сумму ндфл вмр свыше 700 рублей?	4067311	1	0	0	45364
В нашей ситуации мы обязаны выдавать эл. документы?	564378	1	0	0	45364
Добрый день. Могу ли я уменьшить налог УСН на сумму страховых свыше 300,0 т.р., в 2023 году и в 2024 году. Если в 2023 году взята сумма частично.	228159	1	0	0	45364
Добрый день	3761648	1	1	0	45364
Добрый день! Автомобиль купили в январе, на учет в ГИБДД поставили в марте . С какого месяца рассчитать транспортный налог, с января или марта?	406828	1	0	0	45364
Сотрудник получал зарплату из кассы, и не предоставил заявление о перечислении зарплаты на счет в банке и считает что работодатель обязан перечислять по реквизитам, по которым перечисляет пособие СФР. Правомерна ли позиция сотрудника?	4451331	1	0	0	45364
Елена, я хотела бы получить ответ на конкретный свой вопрос выше. Марка а/м а/м Volvo XC 60 D4 AWD Auto Inscription числится в перечне Минтранса за 2021г. Уточните, а/м стоимостью ровно 3 млн. рублей без НДС входит в этот список (с учетом НДС а/м стоил 3,6 млн.р.), или для применения К 1,1 надо учитывать а/м свыше 3 млн. руб?	326007	1	0	0	45364
Здравствуйте, нужно ли сдавать персонифицированные сведения о физических лицах ООО если нет сотрудников, только учредитель	3222073	1	0	0	45364
Добрый день!	7368986	1	1	0	45364
Добрый день! в 2024 году сотрудник уволился и уехал за границу и со временен теряет статус резидента. Затем он заключил с той же организацией договор ГПХ в котором сказано, что место работы за границей. по договору ГПХ организация не является налоговым агентом, но вопрос в том, надо ли пересчитать доход по трудовому договору с 13 % на 30%, и если да, то можно разницу удержать с вознаграждения по договору ГПХ?	6772022	1	0	0	45364
согалсна	9400001	1	0	0	45364
"Добрый день.
Сможете направить форму счет-фактуры, которая будет действовать для всех с 01 апреля"	7640552	1	0	0	45364
Нами был приобретен автомобиль из Республики Беларусь. Автомобиль по договору купли-продажи заявлен по категории N1. При обращении в таможенные органы для списания утилизационного сбора был получен отказ, в связи с отнеcением ими автомобиля к категории M1. Утилизационный сбор по категории M1 значительно превышает утилизационный сбор по категории N1, кроме того продавцом был предоставлен СБГТС, распространяемый на страны ТС, с категорией N1, что требует внесения корректировок и дополнительных затрат. Можем ли мы осуществить возврат автомобиля в связи с нарушениями условий договора и неверно зая	5762616	1	0	0	45364
У сотрудника есть Определение о завершении процедуры реализации имущества, ранее было от судебных приставов исполнительное производство об удержании суммы из з/п. Сейчас нужно продолжать удерживать из з/п и ждать письма об отмене исполнительного производства? Или на основании этого определения удержания прекращаются?	6815844	1	0	0	45364
Здравствуйте	532717	1	1	0	45364
Добрый день	7841427	1	1	0	45364
если одна торговая точка на патенте. вторая на УСН обе точки розничная торговля . возможно ли это	17795818	1	0	0	45364
Добрый день. Вопрос по налогообложению списания кредиторской задолженности. Нашу копанию продает иностранная компания. Мы Российская компания с уставным иностранным капиталом. Расторгается договор о предоставлении информации и сведений, имеющих коммерческую ценность. Правообладатель предоставляет Пользователю право на использование информации и сведений, имеющих коммерч. ценность (НОУ-ХАУ), исключит. права на которые принадлежит Правообладателю. По договору образовалась кредиторская задолженность, которую нам прощают. Договор не с нашим собственником, а с компанией, которая входит в группу ко	444568	1	0	0	45364
как списать переплату и долги при сверке с налоговой по налогам.	2259001	1	0	0	45364
Добрый день. Можете помочь найти информацию по возмещению ндс при импорте товара.	2310873	1	1	0	45364
Здравствуйте! Если женщина работает неполный рабочий день, находясь в отпуске по уходу за ребенком, может ли она взять трудовой отпуск? Что для этого нужно сделать?	19223177	1	0	0	45364
какие документы являются основанием для удержания алиментов?	4915738	1	1	0	45364
Добрый день, может ли одно юрлицо оплатить налоговую задолженность за другое юрлицо? Спасибо	436660	1	0	0	45364
здравствуйте! для экспорта в ЕАЭС (Армения, Казахстан) нужен УПД или товарная накладная+счет-фактура	20541573	1	0	0	45364
Спасибо!	2630085	1	0	0	45364
Добрый день. Подскажите пжл если на ООО на ОСНО пришел платеж за услуги без ндс , может ли ООО продать эту услугу тоже без ндс?	6596542	1	0	0	45364
изменение 2024	18384301	1	1	1	45364
Здравствуйте. может ли организация утвердить свои нормы выдачи спецодежды?	17348026	1	1	1	45364
Я задавала вам вопрос не про покупку товарного знака по договору , а про договор подряда , когда рисуется макет товарного знака	170940	1	0	0	45364
Планирую открыть патент для ИП по организации общественного питания без зала обслуживания. Могу ли я оформить один патент на все четыре точки??	21061603	1	0	0	45364
Добрый день! В учетной программе в результате неверных дествий сотрудников произошел сбой в нумерации выданных УПД. Какие последствия в виде штрафных санкций могут быть примененены к предприятию контролирующими органами?	18120058	1	0	0	45364
Добрый день! Прошу прислать какие отчеты сдает ИП на УСН 6 % без работников и какие налоги должен заплатить.	1555119	1	0	0	45364
Добрый день. объясните, пожалуйста, как учесть в бух. и налоговом учете программное обеспечение ГРАНД-Смета и услуги по ее сопровождению.	2921263	1	0	0	45364
Добрый день. Как оплатить дни нахождения сотрудника в стационаре при прохождении профосмотра. Календарные дня или дни по графику работы берутся для оплаты?	19232034	1	0	0	45364
здравствуйте. обязательна ли нумерация последовательная отдельно по приказам прием и увольнение или можно не выделять прием и увольнение и делать нумерацию последовательную общую всех кадровым мероприятий? Например, приказ на прием №1-К, перевод №2-К и увольнение №3-К или же надо прием №1-К, перевод №1-П и увольнение №2-К насколько это принципиально?	3184089	1	0	0	45364
При встречной проверке ИФНС запросила карточки по всем счетам БУ. можно предоставить только по счетам, связанным с запрашиваемым контрагентом. Остальные отказать?	17480079	1	0	0	45364
доброго дня, вопрос по отчетности в сфр по льготному стажу, профессии в плавсоставе на судах морского, речного флота и флота рыбной промышленности	9478286	1	0	0	45364
какие документы оформляются при поломке части основного средства	16202897	1	0	0	45364
День добрый! Сотрудник написал заявление на увольнение. Сегодня день увольнения. Все документы составлены, расчёт выплачен. Но сотрудник за документами не явился, сообщил, что заболел и сегодня открыт больничный лист. Должны ли мы отложить увольнение, или действуем согласно написанному заявлению?	405089	1	0	0	45364
Добрый день, пожалуйста подскажите, сотрудник работает у нескольких работадателей в период 2023 и 2022г, Больничный лист в марте 2024г, Какой порядок расчета пособия, кто выплачивает если на данный момент он тоже работает(но мы об этом не знаем)?	11787165	1	0	0	45364
"ИП выставил УПД с НДС. В шапке указана фамилия и инициалы без ""Индивидуальный предприниматель"". Не возникнет ли проблем с вычетом НДС?"	6449155	1	0	0	45364
Добрый день	124804	1	1	0	45364
Какие операции по ЕНС нужно делать	10203880	1	1	1	45364
Добрый день! Мы на УСН доходы минус расходы. Есть одна аптека по адресу регистрации. Сейчас открываем вторую аптеку по другому адресу, который находится в одном районе (инспекция одна). нужно ли регистрировать в ФНС вторую аптеку как обособленное подразделение?	4904157	1	0	0	45364
Добрый день! Какими проводками начислить налог на прибыль в бухучете?	1521075	1	1	0	45364
Добрый день! С 1 января 2024 г. норматив для легковых автомобилей с объемом двигателя до 2000 куб. см сколько составляет и каким документом регламентируется?	20275472	1	0	0	45364
Здравствуйте! В какой момент необходимо увеличивать срок полезного использования ОС? В случае , когда срок полезного использования подходит к концу, а ОС еще используется?	154656	1	0	0	45364
Спасибо большое за ответ	13932287	1	1	1	45364
Добрый день. Сотрудник идет в отпуск в марте 2024 года за 2022. Зарплату какого года брать в расчет и какого месяца?.	2027474	1	0	0	45364
Добрый день! какой КБК надо указать в декларации,3-НДФЛ ,который я сдаю за своих физ.лиц,доходы с аренды тр.средств,	20066213	1	0	0	45364
добрый день! Мы уступает задолженность покупателя. Задолженность за реализацию освобожденную от НДС,Как в этом случае быть с НДС	3771525	1	0	0	45364
Добрый день! Проконсультируйте, пожалуйста. Со стороны Контрагента (юридическая организация) УПД по ЭДО подписан физическим лицом (не генеральным директором) без машиночитаемой доверенности. Мы хотим отправить дополнительный запрос на доверенность. Доверенность должна быть обязательно машиночитаемая или допустима в пдф-файле?	16940673	1	0	0	45364
Добрый день! Подскажите пожалуйста, величина прожиточного минимума в Самарской области на 2024 год	4075268	1	1	1	45364
"Добрый день. Компания УСН6%.
Неоходимо приобрести товар из Кореи,
Через банки оплата товара невозможна. Генеральный директор переводит сумму в подотчет и через Корона Пей покупает товар.
Чем грозит ему такая схема работы?"	12481241	1	0	0	45364
Добрый день.	7997162	1	1	0	45364
Елена, пришлите пожалуйста ссылку, что стоимость а/м значения не имеет. В перечне Минтранса указана стоимость от 3 до 5 млн.руб.	326007	1	0	0	45364
Добрый день. Может ли ИП на УСН(доходы) без сотрудников использовать как вычет для налога УСН весь фиксированный платеж в ПФ (49 500). И оплатить его в мае 2024г.?	2034280	1	0	0	45364
Организация делала спецоценку раб.мест в 2019 году. Когда нужно будет делать повторно?	2542145	1	1	1	45364
Добрый день! Вопрос: можно ли выплатить сотруднику материальную помощь в размере не превышающем 4000,00 рублей без заявления, а только на основании приказа директора?	666935	1	0	0	45364
Добрый день. В организации есть сотрудники, которые давно работают дистанционно. С 2024г в отчете ЕФС-1 при приеме и переводе на дистанц.работу необходимо проставлять спец.код. А нужно ли подать сведения о режиме дистанционной работы на тех сотрудников, которые уже давно работают дистанционно?	9694623	1	0	0	45364
ООО на УСН доходы-расходы	3521099	1	1	0	45364
Добрый день. Помогите разобраться. Нужно ли в расчете о доходах, выплаченных иностранным организациям, отражать транспортные услуги, если они выделены в инвойсе отдельной строкой от стоимости товара или их нужно указывать в общей стоимости товара в разделе 5 расчете?	9689657	1	0	0	45364
Изменения марта	17740830	1	1	1	45364
Добрый день! ИП на УСГ оказывает услуги по интеграции рекламы, получил оплату от ИП наличными. Как оформить денежные средства? Нужно ли пробивать чек?	19790291	1	0	0	45364
Как рассчитать ввознос НДС при импорте товаров из РБ в РФ? по какой ставке НДС ввозится товар?	14284675	1	0	0	45364
Добрый день!	18529487	1	1	0	45364
Добрый день! В 2021 г. организация была ОСНО. С 2022 г. перешла на УСН.	16954908	1	0	0	45364
Добрый день, подскажите расходы топлива на грузовой автомобиль Шакман, на разгрузку, погрузку при работе на объекте если маленький километраж?	17986488	1	0	0	45364
добрый день! получили требование о предоставлении пояснений по факту расхождений в количестве наемных сотрудников - в заявлении на патент за 2023г указано 17человек, а по РСВ за 2023г прошло 11 чекловек	547938	1	0	0	45364
добрый день. при смене юридического адреса в течение года есть нюансы при сдачи деклараций по ндфл, а по другим налогам есть?	657910	1	0	0	45364
